rung,fold,test_season,lambda,lambda_label,is_selected,is_frozen_lambda,design_columns,train_matches,test_matches,newton_iterations,gradient_norm,constant_columns,coef_l2_norm,accuracy,balanced_accuracy,macro_f1,log_loss,brier_score,rps,train_log_loss,generalisation_gap
B5,4,2025-2026,100,lam=100,True,False,126,1520,380,6,5.4178883601707639e-14,2,0.51990153484564949,0.46052631578947367,0.40686593025774309,0.3458605664488017,1.0726031277906389,0.64558959125632198,0.21740265103809886,0.94013657000250161,0.13246655778813732
B6,1,2022-2023,0.01,lam=0.01,False,False,132,380,380,14,1.3745081461902231e-14,53,5.8741004603787879,0.45263157894736844,0.39738425894086599,0.38666994791025799,1.3205199597541621,0.72333258421563829,0.25598979222220503,0.83368621116228347,0.48683374859187867
B6,1,2022-2023,0.029999999999999999,lam=0.03,False,False,132,380,380,13,1.3418086086680603e-14,53,5.4863031838167409,0.45263157894736844,0.39738425894086599,0.38656313072309495,1.303323069344825,0.71911554942624412,0.25439773277806982,0.83379874928097109,0.46952432006385392
B6,1,2022-2023,0.10000000000000001,lam=0.1,False,False,132,380,380,12,2.4863791581175576e-14,53,4.6472317762487894,0.44736842105263158,0.39578089395669142,0.38618618050696268,1.2709477453088955,0.70989043402363461,0.25108879282654584,0.83447200376579167,0.43647574154310387
B6,1,2022-2023,0.29999999999999999,lam=0.3,False,False,132,380,380,11,1.6750489884032049e-14,53,3.6239663211361797,0.44736842105263158,0.39702740372932799,0.38701257295231467,1.2310390566769853,0.69792284764099932,0.24717838499180372,0.83646783267982261,0.39457122399716271
B6,1,2022-2023,1,lam=1,False,True,132,380,380,10,1.4377388168895777e-14,53,2.5721232806550116,0.45000000000000001,0.39931219405587726,0.38680273386818603,1.1841334813800015,0.68300079317307039,0.24272669037114961,0.8411988973545802,0.34293458402542132
B6,1,2022-2023,3,lam=3,False,False,132,380,380,9,1.5244749906884181e-14,53,1.8085108902839415,0.45789473684210524,0.40272715324295039,0.38819999078174822,1.1413573762353242,0.66773756642294024,0.23802847922252293,0.84877836332708156,0.29257901290824262
B6,1,2022-2023,10,lam=10,False,False,132,380,380,8,1.2545520178264269e-14,53,1.1854095137964515,0.46842105263157896,0.40920021640555865,0.39180640894350577,1.0944871357863128,0.64805251716748147,0.23097451072659067,0.86202004002155741,0.23246709576475544
B6,1,2022-2023,30,lam=30,False,False,132,380,380,7,2.1760371282653068e-14,53,0.78030279010602133,0.48421052631578948,0.42131629139558663,0.40273418604389549,1.0548425125791652,0.62867330807356092,0.22320240361889093,0.87983182401351123,0.17501068856565394
B6,1,2022-2023,100,lam=100,True,False,132,380,380,6,4.9737991503207013e-14,53,0.46477636324257388,0.50789473684210529,0.42752152211356093,0.39241465706232387,1.0199964459428035,0.60971678495730519,0.21538404320977872,0.90740655281932325,0.11258989312348022
B6,2,2023-2024,0.01,lam=0.01,False,False,132,760,380,8,5.2402526762307389e-14,4,10.935838055866574,0.41052631578947368,0.37344173441734413,0.3641958987014513,1.7917536664358238,0.86405037989829192,0.28961084648145158,0.85622813957093047,0.93552552686489332
B6,2,2023-2024,0.029999999999999999,lam=0.03,False,False,132,760,380,8,4.3711562147663585e-14,4,9.8967576723225328,0.4263157894736842,0.38703058459156026,0.3759476207500298,1.7189647829791068,0.84906702063737216,0.28545834165821804,0.85650215957157061,0.86246262340753621
B6,2,2023-2024,0.10000000000000001,lam=0.1,False,False,132,760,380,8,3.3334446314370325e-14,4,7.8573249440171624,0.42105263157894735,0.37945025164537355,0.36686617574546793,1.5724059470666085,0.81375620025502993,0.2753686860889431,0.85791069467320091,0.71449525239340761
B6,2,2023-2024,0.29999999999999999,lam=0.3,False,False,132,760,380,8,4.2688075296837269e-14,4,5.6601734781822008,0.45000000000000001,0.40468447541618269,0.39817398935410903,1.4147061851238509,0.76599457744106203,0.26127522799526992,0.86134522011981951,0.55336096500403142
B6,2,2023-2024,1,lam=1,False,True,132,760,380,7,2.6874291680911711e-10,4,3.6952695591846236,0.46052631578947367,0.41497483546264036,0.41251364744916769,1.2690465293892377,0.71283914642247537,0.24539377180272004,0.86787612417007309,0.40117040521916458
B6,2,2023-2024,3,lam=3,False,False,132,760,380,7,7.2386541205560206e-14,4,2.3946131010894929,0.48947368421052634,0.43859852884243128,0.43907326878554126,1.1672580378117359,0.66984282901209891,0.23228940603146564,0.87673167805454144,0.29052635975719443
B6,2,2023-2024,10,lam=10,False,False,132,760,380,6,5.4422777395757294e-10,4,1.4326672598393881,0.51578947368421058,0.45680216802168022,0.45769087905466388,1.0873263081538267,0.63338816156552191,0.22061016774295625,0.88949496768454217,0.19783134046928452
B6,2,2023-2024,30,lam=30,False,False,132,760,380,6,4.7295500849031669e-14,4,0.89512283130781989,0.53421052631578947,0.46391018195896244,0.46159778794900674,1.0331147323291514,0.60716002907934186,0.21134907180283161,0.90323326366079515,0.12988146866835626
B6,2,2023-2024,100,lam=100,True,False,132,760,380,6,2.6423307986078726e-14,4,0.53285869264936025,0.55000000000000004,0.46233836624080521,0.44379477595336625,0.99112909552925821,0.58508199450917542,0.2034916145684138,0.92117766707548943,0.069951428453768782
B6,3,2024-2025,0.01,lam=0.01,False,False,132,1140,380,8,4.2940647368980896e-11,4,9.595510479742666,0.44210526315789472,0.40887911371782337,0.40069455755170114,1.1726931242297389,0.68301731762265705,0.23363131111498808,0.89188949077969459,0.28080363345004433
B6,3,2024-2025,0.029999999999999999,lam=0.03,False,False,132,1140,380,7,8.1553974691343529e-10,4,8.2144614829086411,0.44210526315789472,0.40744542196155104,0.39888712054229297,1.1707381426601287,0.68254542763370052,0.2335010129490325,0.89208416823658498,0.27865397442354367
B6,3,2024-2025,0.10000000000000001,lam=0.1,False,False,132,1140,380,7,5.3818061118704463e-14,4,6.5356446180775025,0.44210526315789472,0.40676115998696644,0.39934281908963259,1.1657799633990416,0.68112196705772887,0.23310366854547834,0.89270973421214217,0.27307022918689938
B6,3,2024-2025,0.29999999999999999,lam=0.3,False,False,132,1140,380,7,4.9377169020203837e-14,4,4.8745461922520237,0.43684210526315792,0.40208536982730531,0.39426981475005718,1.1575732534814094,0.67819388212553888,0.23228970777224936,0.89418417163975128,0.2633890818416581
B6,3,2024-2025,1,lam=1,False,True,132,1140,380,6,8.3146808882439416e-10,4,3.2330325362694485,0.44736842105263158,0.41287064190289996,0.40606595420459346,1.1425900953659567,0.67162081551481412,0.23050379524032374,0.89736849721655021,0.24522159814940647
B6,3,2024-2025,3,lam=3,False,False,132,1140,380,6,2.1849300146925543e-11,4,2.141065225720832,0.45526315789473687,0.4150863473444118,0.40825967462064305,1.1203790256707165,0.66061788977256242,0.22729152216021709,0.90173044099682786,0.21864858467388859
B6,3,2024-2025,10,lam=10,False,False,132,1140,380,6,8.2878148788267936e-13,4,1.3300729998215912,0.48684210526315791,0.4402737047898338,0.42829819510231876,1.0879234459636375,0.64398904546205649,0.22161191783670431,0.90831152316189556,0.17961192280174199
B6,3,2024-2025,30,lam=30,False,False,132,1140,380,6,6.0840221749458578e-14,4,0.84745045430262755,0.49736842105263157,0.4414630172694689,0.41737624356081632,1.0589507674694443,0.62913294695916677,0.21598839639670625,0.91602822898874869,0.14292253848069558
B6,3,2024-2025,100,lam=100,True,False,132,1140,380,6,4.8627768478581856e-14,4,0.5295589204751816,0.51842105263157889,0.45661453242098404,0.4213351535376007,1.0313561797116235,0.61513481922893876,0.21085870342696819,0.92616063616591693,0.10519554354570659
B6,4,2025-2026,0.01,lam=0.01,False,False,132,1520,380,8,3.8033719858450443e-10,2,8.9209806190232896,0.44210526315789472,0.4013616067709635,0.37070169413919413,1.1462374604044663,0.68005496369519625,0.2264991843728606,0.91375525971915195,0.23248220068531433
B6,4,2025-2026,0.029999999999999999,lam=0.03,False,False,132,1520,380,8,1.021405182655144e-13,2,7.5850749290179147,0.44473684210526315,0.4042855833791506,0.37301378075621699,1.1449874740691948,0.67941415544872019,0.22630389592334668,0.91388496456853874,0.23110250950065603
B6,4,2025-2026,0.10000000000000001,lam=0.1,False,False,132,1520,380,7,9.9817289850312463e-14,2,6.1281163937555654,0.44473684210526315,0.40341921993968777,0.3722988525440456,1.1416284068777385,0.67776029505404922,0.22579209598787534,0.91426045432964564,0.22736795254809283
B6,4,2025-2026,0.29999999999999999,lam=0.3,False,False,132,1520,380,6,8.1453888675208502e-10,2,4.7179617299666052,0.45000000000000001,0.40753444627713636,0.3756725973056832,1.1356730008218117,0.67500050453690896,0.2249450170381746,0.91516013398089391,0.22051286684091775
B6,4,2025-2026,1,lam=1,False,True,132,1520,380,6,2.3708355591234298e-10,2,3.1802539702185144,0.44210526315789472,0.39962887989203777,0.36897655568267762,1.1267001328574371,0.67129358712018361,0.2238963715959468,0.9173690802137564,0.20933105264368068
B6,4,2025-2026,3,lam=3,False,False,132,1520,380,6,4.6453771385124298e-11,2,2.0799552793787881,0.45000000000000001,0.4055205678012696,0.37245177516523365,1.1175556136745537,0.66791846260265597,0.22306158252372085,0.92059436709743425,0.19696124657711944
B6,4,2025-2026,10,lam=10,False,False,132,1520,380,6,3.2445712783157887e-12,2,1.2960388039272752,0.45789473684210524,0.40881316539211277,0.37131811439113099,1.1049367613845782,0.66275185332566811,0.22165795369005806,0.92520568422756488,0.17973107715701331
B6,4,2025-2026,30,lam=30,False,False,132,1520,380,6,1.0436096431476471e-13,2,0.83959242610914087,0.45263157894736844,0.40181769713933457,0.36047298256447385,1.0910319017017749,0.65602229388565647,0.21970788238111708,0.93059309387706224,0.16043880782471265
B6,4,2025-2026,100,lam=100,True,False,132,1520,380,6,5.595524044110789e-14,2,0.53269572627391992,0.46052631578947367,0.40599956681828031,0.34622770919067219,1.0739995635850954,0.64648237128468677,0.21696165882418025,0.93791276050112093,0.13608680308397447
